Reading,Receive,Value,Unit,Data Quality
2025-05-27 02:07:13,2025-05-27 02:10:13,81.28,in,A
2025-05-27 02:06:47,2025-05-27 02:10:13,81.27,in,A
2025-05-27 02:06:17,2025-05-27 02:10:12,81.26,in,A
2025-05-27 02:05:28,2025-05-27 02:10:12,81.25,in,A
2025-05-27 02:05:01,2025-05-27 02:10:11,81.24,in,A
2025-05-27 02:04:18,2025-05-27 02:05:14,81.23,in,A
2025-05-27 02:03:57,2025-05-27 02:05:14,81.22,in,A
2025-05-27 02:03:33,2025-05-27 02:05:14,81.21,in,A
2025-05-27 02:03:13,2025-05-27 02:05:14,81.20,in,A
2025-05-27 02:02:57,2025-05-27 02:05:14,81.19,in,A
2025-05-27 02:02:53,2025-05-27 02:05:14,81.18,in,A
2025-05-27 02:02:30,2025-05-27 02:05:13,81.17,in,A
2025-05-27 02:02:11,2025-05-27 02:05:13,81.16,in,A
2025-05-27 02:01:53,2025-05-27 02:05:13,81.15,in,A
2025-05-27 02:01:48,2025-05-27 02:05:13,81.14,in,A
2025-05-27 02:01:17,2025-05-27 02:05:13,81.13,in,A
2025-05-27 02:01:09,2025-05-27 02:05:13,81.12,in,A
2025-05-27 02:00:57,2025-05-27 02:05:12,81.11,in,A
2025-05-27 02:00:40,2025-05-27 02:05:12,81.10,in,A
2025-05-27 02:00:32,2025-05-27 02:05:12,81.08,in,A
2025-05-27 02:00:18,2025-05-27 02:05:12,81.07,in,A
2025-05-27 02:00:08,2025-05-27 02:05:12,81.06,in,A
2025-05-27 01:59:58,2025-05-27 02:05:11,81.05,in,A
2025-05-27 01:59:42,2025-05-27 02:05:11,81.04,in,A
2025-05-27 01:59:27,2025-05-27 02:05:11,81.03,in,A
2025-05-27 01:59:15,2025-05-27 02:05:11,81.02,in,A
2025-05-27 01:59:04,2025-05-27 02:05:10,81.01,in,A
2025-05-27 01:58:23,2025-05-27 02:00:20,81.00,in,A
2025-05-27 01:58:10,2025-05-27 02:00:20,80.99,in,A
2025-05-27 01:58:02,2025-05-27 02:00:20,80.98,in,A
2025-05-27 01:57:50,2025-05-27 02:00:20,80.97,in,A
2025-05-27 01:57:39,2025-05-27 02:00:20,80.96,in,A
2025-05-27 01:57:29,2025-05-27 02:00:19,80.95,in,A
2025-05-27 01:57:08,2025-05-27 02:00:19,80.94,in,A
2025-05-27 01:57:03,2025-05-27 02:00:19,80.93,in,A
2025-05-27 01:56:42,2025-05-27 02:00:19,80.92,in,A
2025-05-27 01:56:25,2025-05-27 02:00:19,80.91,in,A
2025-05-27 01:56:13,2025-05-27 02:00:18,80.90,in,A
2025-05-27 01:56:05,2025-05-27 02:00:18,80.89,in,A
2025-05-27 01:55:49,2025-05-27 02:00:18,80.88,in,A
2025-05-27 01:55:42,2025-05-27 02:00:18,80.87,in,A
2025-05-27 01:55:32,2025-05-27 02:00:18,80.86,in,A
2025-05-27 01:55:21,2025-05-27 02:00:18,80.85,in,A
2025-05-27 01:55:08,2025-05-27 02:00:18,80.84,in,A
2025-05-27 01:55:03,2025-05-27 02:00:17,80.83,in,A
2025-05-27 01:54:45,2025-05-27 02:00:17,80.82,in,A
2025-05-27 01:54:34,2025-05-27 02:00:17,80.81,in,A
2025-05-27 01:54:24,2025-05-27 02:00:16,80.80,in,A
2025-05-27 01:54:14,2025-05-27 01:55:14,80.79,in,A
2025-05-27 01:54:05,2025-05-27 01:55:14,80.78,in,A
2025-05-27 01:53:55,2025-05-27 01:55:14,80.77,in,A
2025-05-27 01:53:43,2025-05-27 01:55:14,80.76,in,A
2025-05-27 01:53:24,2025-05-27 01:55:14,80.75,in,A
2025-05-27 01:53:14,2025-05-27 01:55:14,80.74,in,A
2025-05-27 01:53:04,2025-05-27 01:55:14,80.73,in,A
2025-05-27 01:52:57,2025-05-27 01:55:13,80.72,in,A
2025-05-27 01:52:53,2025-05-27 01:55:13,80.71,in,A
2025-05-27 01:52:22,2025-05-27 01:55:13,80.70,in,A
2025-05-27 01:52:15,2025-05-27 01:55:13,80.69,in,A
2025-05-27 01:52:11,2025-05-27 01:55:13,80.68,in,A
2025-05-27 01:51:51,2025-05-27 01:55:13,80.67,in,A
2025-05-27 01:51:41,2025-05-27 01:55:12,80.66,in,A
2025-05-27 01:51:33,2025-05-27 01:55:12,80.65,in,A
2025-05-27 01:51:18,2025-05-27 01:55:12,80.64,in,A
2025-05-27 01:51:13,2025-05-27 01:55:12,80.63,in,A
2025-05-27 01:50:52,2025-05-27 01:55:12,80.62,in,A
2025-05-27 01:50:43,2025-05-27 01:55:11,80.59,in,A
2025-05-27 01:50:23,2025-05-27 01:55:11,80.58,in,A
2025-05-27 01:50:09,2025-05-27 01:55:11,80.57,in,A
2025-05-27 01:50:04,2025-05-27 01:55:11,80.56,in,A
2025-05-27 01:49:34,2025-05-27 01:55:10,80.55,in,A
2025-05-27 01:49:11,2025-05-27 01:55:10,80.54,in,A
2025-05-27 01:48:18,2025-05-27 01:50:13,80.53,in,A
2025-05-27 01:48:10,2025-05-27 01:50:12,80.52,in,A
2025-05-27 01:47:40,2025-05-27 01:50:12,80.51,in,A
2025-05-27 00:54:23,2025-05-27 00:55:05,80.50,in,A
2025-05-26 23:54:23,2025-05-26 23:55:04,80.50,in,A
2025-05-26 22:54:23,2025-05-26 22:55:04,80.50,in,A
2025-05-26 21:54:23,2025-05-26 21:55:05,80.50,in,A
2025-05-26 20:54:23,2025-05-26 20:55:04,80.50,in,A
2025-05-26 19:54:23,2025-05-26 19:55:05,80.50,in,A
2025-05-26 18:54:23,2025-05-26 18:55:03,80.50,in,A
2025-05-26 17:54:23,2025-05-26 17:55:04,80.50,in,A
2025-05-26 16:54:23,2025-05-26 16:55:04,80.50,in,A
2025-05-26 15:54:23,2025-05-26 15:55:04,80.50,in,A
2025-05-26 14:54:23,2025-05-26 14:55:04,80.50,in,A
2025-05-26 13:54:23,2025-05-26 13:55:05,80.50,in,A
2025-05-26 13:26:41,2025-05-26 13:30:08,80.50,in,A
2025-05-26 13:17:56,2025-05-26 13:20:07,80.49,in,A
2025-05-26 13:15:31,2025-05-26 13:20:06,80.48,in,A
2025-05-26 13:14:10,2025-05-26 13:15:06,80.47,in,A
2025-05-26 13:12:49,2025-05-26 13:15:06,80.46,in,A
2025-05-26 13:11:41,2025-05-26 13:15:05,80.45,in,A
2025-05-26 13:10:55,2025-05-26 13:15:05,80.44,in,A
2025-05-26 13:09:39,2025-05-26 13:15:04,80.43,in,A
2025-05-26 13:08:45,2025-05-26 13:15:04,80.42,in,A
2025-05-26 13:07:56,2025-05-26 13:10:08,80.41,in,A
2025-05-26 13:06:19,2025-05-26 13:10:06,80.40,in,A
2025-05-26 13:03:05,2025-05-26 13:05:09,80.39,in,A
2025-05-26 12:52:52,2025-05-26 12:55:08,80.38,in,A
2025-05-26 12:08:19,2025-05-26 12:10:06,80.37,in,A
2025-05-26 12:06:57,2025-05-26 12:10:05,80.36,in,A
2025-05-26 12:05:28,2025-05-26 12:10:04,80.35,in,A
2025-05-26 12:03:33,2025-05-26 12:05:05,80.34,in,A
2025-05-26 11:57:43,2025-05-26 12:00:06,80.33,in,A
2025-05-26 11:54:23,2025-05-26 11:55:08,80.32,in,A
2025-05-26 10:54:23,2025-05-26 10:55:05,80.32,in,A
2025-05-26 09:54:23,2025-05-26 09:55:03,80.32,in,A
2025-05-26 08:54:23,2025-05-26 08:55:05,80.32,in,A
2025-05-26 07:54:23,2025-05-26 07:55:04,80.32,in,A
2025-05-26 06:54:23,2025-05-26 06:55:04,80.32,in,A
2025-05-26 05:54:23,2025-05-26 05:55:05,80.32,in,A
2025-05-26 04:54:23,2025-05-26 04:55:03,80.32,in,A
2025-05-26 03:54:23,2025-05-26 03:55:03,80.32,in,A
2025-05-26 02:54:23,2025-05-26 02:55:04,80.32,in,A
2025-05-26 01:54:23,2025-05-26 01:55:05,80.32,in,A
2025-05-26 00:54:23,2025-05-26 00:55:05,80.32,in,A
2025-05-25 23:54:23,2025-05-25 23:55:03,80.32,in,A
2025-05-25 22:54:23,2025-05-25 22:55:03,80.32,in,A
2025-05-25 21:54:23,2025-05-25 21:55:05,80.32,in,A
2025-05-25 20:54:23,2025-05-25 20:55:03,80.32,in,A
2025-05-25 19:54:23,2025-05-25 19:55:04,80.32,in,A
2025-05-25 18:54:23,2025-05-25 18:55:05,80.32,in,A
2025-05-25 17:54:23,2025-05-25 17:55:05,80.32,in,A
2025-05-25 16:54:23,2025-05-25 16:55:03,80.32,in,A
2025-05-25 15:54:23,2025-05-25 15:55:04,80.32,in,A
2025-05-25 14:54:23,2025-05-25 14:55:06,80.32,in,A
2025-05-25 13:54:23,2025-05-25 13:55:05,80.32,in,A
2025-05-25 12:54:23,2025-05-25 12:55:04,80.32,in,A
2025-05-25 11:54:23,2025-05-25 11:55:04,80.32,in,A
2025-05-25 10:54:23,2025-05-25 10:55:04,80.32,in,A
2025-05-25 09:54:23,2025-05-25 09:55:04,80.32,in,A
2025-05-25 08:54:23,2025-05-25 08:55:05,80.32,in,A
2025-05-25 07:54:23,2025-05-25 07:55:04,80.32,in,A
2025-05-25 06:54:23,2025-05-25 06:55:04,80.32,in,A
2025-05-25 05:54:23,2025-05-25 05:55:04,80.32,in,A
2025-05-25 04:54:23,2025-05-25 04:55:03,80.32,in,A
2025-05-25 03:54:23,2025-05-25 03:55:03,80.32,in,A
2025-05-25 02:54:23,2025-05-25 02:55:04,80.32,in,A
2025-05-25 01:54:23,2025-05-25 01:55:04,80.32,in,A
2025-05-25 00:54:23,2025-05-25 00:55:04,80.32,in,A
2025-05-24 23:54:23,2025-05-24 23:55:04,80.32,in,A
2025-05-24 22:54:23,2025-05-24 22:55:04,80.32,in,A
2025-05-24 21:54:23,2025-05-24 21:55:04,80.32,in,A
2025-05-24 20:54:23,2025-05-24 20:55:04,80.32,in,A
2025-05-24 19:54:23,2025-05-24 19:55:05,80.32,in,A
2025-05-24 18:54:23,2025-05-24 18:55:04,80.32,in,A
2025-05-24 17:54:23,2025-05-24 17:55:05,80.32,in,A
2025-05-24 16:54:23,2025-05-24 16:55:04,80.32,in,A
2025-05-24 15:54:23,2025-05-24 15:55:05,80.32,in,A
2025-05-24 14:54:23,2025-05-24 14:55:05,80.32,in,A
2025-05-24 13:54:23,2025-05-24 13:55:04,80.32,in,A
2025-05-24 12:54:23,2025-05-24 12:55:06,80.32,in,A
2025-05-24 11:54:23,2025-05-24 11:55:05,80.32,in,A
2025-05-24 10:54:23,2025-05-24 10:55:04,80.32,in,A
2025-05-24 09:54:23,2025-05-24 09:55:04,80.32,in,A
2025-05-24 08:54:23,2025-05-24 08:55:05,80.32,in,A
2025-05-24 07:54:23,2025-05-24 07:55:04,80.32,in,A
2025-05-24 06:54:23,2025-05-24 06:55:04,80.32,in,A
2025-05-24 05:54:23,2025-05-24 05:55:05,80.32,in,A
2025-05-24 04:54:23,2025-05-24 04:55:04,80.32,in,A
2025-05-24 03:54:23,2025-05-24 03:55:04,80.32,in,A
2025-05-24 02:54:23,2025-05-24 02:55:04,80.32,in,A
2025-05-24 01:54:23,2025-05-24 01:55:04,80.32,in,A
2025-05-24 00:54:23,2025-05-24 00:55:04,80.32,in,A
2025-05-23 23:54:23,2025-05-23 23:55:05,80.32,in,A
2025-05-23 22:54:23,2025-05-23 22:55:05,80.32,in,A
2025-05-23 21:54:23,2025-05-23 21:55:03,80.32,in,A
2025-05-23 20:54:23,2025-05-23 20:55:05,80.32,in,A
2025-05-23 19:54:23,2025-05-23 19:55:04,80.32,in,A
2025-05-23 18:54:23,2025-05-23 18:55:04,80.32,in,A
2025-05-23 17:54:23,2025-05-23 17:55:07,80.32,in,A
2025-05-23 16:54:23,2025-05-23 16:55:04,80.32,in,A
2025-05-23 15:54:23,2025-05-23 15:55:05,80.32,in,A
2025-05-23 14:54:23,2025-05-23 14:55:05,80.32,in,A
2025-05-23 13:54:23,2025-05-23 13:55:04,80.32,in,A
2025-05-23 12:54:23,2025-05-23 12:55:05,80.32,in,A
2025-05-23 11:54:23,2025-05-23 11:55:05,80.32,in,A
2025-05-23 10:54:23,2025-05-23 10:55:05,80.32,in,A
2025-05-23 09:54:23,2025-05-23 09:55:05,80.32,in,A
2025-05-23 08:54:23,2025-05-23 08:55:04,80.32,in,A
2025-05-23 07:54:23,2025-05-23 07:55:05,80.32,in,A
2025-05-23 06:54:23,2025-05-23 06:55:04,80.32,in,A
2025-05-23 05:54:23,2025-05-23 05:55:05,80.32,in,A
2025-05-23 04:54:23,2025-05-23 04:55:04,80.32,in,A
2025-05-23 03:54:23,2025-05-23 03:55:05,80.32,in,A
2025-05-23 02:54:23,2025-05-23 02:55:05,80.32,in,A
2025-05-23 01:54:23,2025-05-23 01:55:05,80.32,in,A
2025-05-23 00:54:23,2025-05-23 00:55:04,80.32,in,A
2025-05-22 23:54:23,2025-05-22 23:55:04,80.32,in,A
2025-05-22 22:54:23,2025-05-22 22:55:04,80.32,in,A
2025-05-22 21:54:23,2025-05-22 21:55:05,80.32,in,A
2025-05-22 20:54:23,2025-05-22 20:55:06,80.32,in,A
2025-05-22 19:54:23,2025-05-22 19:55:04,80.32,in,A
2025-05-22 18:54:23,2025-05-22 18:55:04,80.32,in,A
2025-05-22 17:54:23,2025-05-22 17:55:05,80.32,in,A
2025-05-22 16:54:23,2025-05-22 16:55:06,80.32,in,A
2025-05-22 15:54:23,2025-05-22 15:55:06,80.32,in,A
2025-05-22 14:54:23,2025-05-22 14:55:04,80.32,in,A
2025-05-22 13:54:23,2025-05-22 13:55:05,80.32,in,A
2025-05-22 12:54:23,2025-05-22 12:55:04,80.32,in,A
2025-05-22 11:54:23,2025-05-22 11:55:05,80.32,in,A
2025-05-22 10:54:23,2025-05-22 10:55:04,80.32,in,A
2025-05-22 09:54:23,2025-05-22 09:55:04,80.32,in,A
2025-05-22 08:54:23,2025-05-22 08:55:05,80.32,in,A
2025-05-22 07:54:23,2025-05-22 07:55:04,80.32,in,A
2025-05-22 06:54:23,2025-05-22 06:55:05,80.32,in,A
2025-05-22 05:54:23,2025-05-22 05:55:06,80.32,in,A
2025-05-22 04:54:23,2025-05-22 04:55:04,80.32,in,A
2025-05-22 03:54:23,2025-05-22 03:55:04,80.32,in,A
2025-05-22 02:54:23,2025-05-22 02:55:06,80.32,in,A
2025-05-22 01:54:23,2025-05-22 01:55:05,80.32,in,A
2025-05-22 00:54:23,2025-05-22 00:55:04,80.32,in,A
2025-05-21 23:54:23,2025-05-21 23:55:05,80.32,in,A
2025-05-21 22:54:23,2025-05-21 22:55:04,80.32,in,A
2025-05-21 21:54:23,2025-05-21 21:55:04,80.32,in,A
2025-05-21 20:54:23,2025-05-21 20:55:04,80.32,in,A
2025-05-21 19:54:23,2025-05-21 19:55:05,80.32,in,A
2025-05-21 18:54:23,2025-05-21 18:55:06,80.32,in,A
2025-05-21 17:54:23,2025-05-21 17:55:05,80.32,in,A
2025-05-21 16:54:23,2025-05-21 16:55:05,80.32,in,A
2025-05-21 15:54:23,2025-05-21 15:55:05,80.32,in,A
2025-05-21 14:54:23,2025-05-21 14:55:04,80.32,in,A
2025-05-21 13:54:23,2025-05-21 13:55:05,80.32,in,A
2025-05-21 12:54:23,2025-05-21 12:55:05,80.32,in,A
2025-05-21 11:54:23,2025-05-21 11:55:06,80.32,in,A
2025-05-21 10:54:23,2025-05-21 10:55:06,80.32,in,A
2025-05-21 09:54:23,2025-05-21 09:55:06,80.32,in,A
2025-05-21 08:54:23,2025-05-21 08:55:06,80.32,in,A
2025-05-21 08:45:25,2025-05-21 08:50:05,80.32,in,A
2025-05-21 07:54:23,2025-05-21 07:55:05,80.31,in,A
2025-05-21 06:54:23,2025-05-21 06:55:05,80.31,in,A
2025-05-21 05:54:23,2025-05-21 05:55:05,80.31,in,A
2025-05-21 04:54:23,2025-05-21 04:55:05,80.31,in,A
2025-05-21 03:54:23,2025-05-21 03:55:05,80.31,in,A
2025-05-21 02:54:23,2025-05-21 02:55:05,80.31,in,A
2025-05-21 01:54:23,2025-05-21 01:55:04,80.31,in,A
2025-05-21 00:54:23,2025-05-21 00:55:05,80.31,in,A
2025-05-20 23:54:23,2025-05-20 23:55:04,80.31,in,A
2025-05-20 22:54:23,2025-05-20 22:55:05,80.31,in,A
2025-05-20 21:54:23,2025-05-20 21:55:04,80.31,in,A
2025-05-20 20:54:23,2025-05-20 20:55:04,80.31,in,A
2025-05-20 19:54:23,2025-05-20 19:55:05,80.31,in,A
2025-05-20 18:54:23,2025-05-20 18:55:05,80.31,in,A
2025-05-20 17:54:23,2025-05-20 17:55:09,80.31,in,A
2025-05-20 16:54:23,2025-05-20 16:55:05,80.31,in,A
2025-05-20 15:54:23,2025-05-20 15:55:05,80.31,in,A
2025-05-20 14:54:23,2025-05-20 14:55:04,80.31,in,A
2025-05-20 13:54:23,2025-05-20 13:55:05,80.31,in,A
2025-05-20 12:54:23,2025-05-20 12:55:05,80.31,in,A
2025-05-20 11:54:23,2025-05-20 11:55:04,80.31,in,A
2025-05-20 10:54:23,2025-05-20 10:55:05,80.31,in,A
2025-05-20 09:54:23,2025-05-20 09:55:04,80.31,in,A
2025-05-20 08:54:23,2025-05-20 08:55:04,80.31,in,A
2025-05-20 07:54:23,2025-05-20 07:55:04,80.31,in,A
2025-05-20 06:54:23,2025-05-20 06:55:05,80.31,in,A
2025-05-20 05:54:23,2025-05-20 05:55:05,80.31,in,A
2025-05-20 04:54:23,2025-05-20 04:55:04,80.31,in,A
2025-05-20 03:54:23,2025-05-20 03:55:05,80.31,in,A
2025-05-20 02:54:23,2025-05-20 02:55:04,80.31,in,A
2025-05-20 01:54:23,2025-05-20 01:55:04,80.31,in,A
2025-05-20 00:54:23,2025-05-20 00:55:04,80.31,in,A
2025-05-19 23:54:23,2025-05-19 23:55:05,80.31,in,A
2025-05-19 22:54:23,2025-05-19 22:55:04,80.31,in,A
2025-05-19 21:54:23,2025-05-19 21:55:05,80.31,in,A
2025-05-19 20:54:23,2025-05-19 20:55:04,80.31,in,A
2025-05-19 19:54:23,2025-05-19 19:55:04,80.31,in,A
2025-05-19 18:54:23,2025-05-19 18:55:05,80.31,in,A
2025-05-19 17:54:23,2025-05-19 17:55:05,80.31,in,A
2025-05-19 16:54:23,2025-05-19 16:55:06,80.31,in,A
2025-05-19 15:54:23,2025-05-19 15:55:05,80.31,in,A
2025-05-19 14:54:23,2025-05-19 14:55:05,80.31,in,A
2025-05-19 13:54:23,2025-05-19 13:55:06,80.31,in,A
2025-05-19 12:54:23,2025-05-19 12:55:05,80.31,in,A
2025-05-19 11:54:23,2025-05-19 11:55:05,80.31,in,A
2025-05-19 10:54:23,2025-05-19 10:55:06,80.31,in,A
2025-05-19 09:54:23,2025-05-19 09:55:05,80.31,in,A
2025-05-19 08:54:23,2025-05-19 08:55:04,80.31,in,A
2025-05-19 07:54:23,2025-05-19 07:55:05,80.31,in,A
2025-05-19 06:54:23,2025-05-19 06:55:07,80.31,in,A
2025-05-19 05:54:23,2025-05-19 05:55:04,80.31,in,A
2025-05-19 04:54:23,2025-05-19 04:55:05,80.31,in,A
2025-05-19 03:54:23,2025-05-19 03:55:05,80.31,in,A
2025-05-19 02:54:23,2025-05-19 02:55:06,80.31,in,A
2025-05-19 01:54:23,2025-05-19 01:55:05,80.31,in,A
2025-05-19 00:54:23,2025-05-19 00:55:05,80.31,in,A
2025-05-18 23:54:23,2025-05-18 23:55:05,80.31,in,A
2025-05-18 22:54:23,2025-05-18 22:55:05,80.31,in,A
2025-05-18 21:54:23,2025-05-18 21:55:04,80.31,in,A
2025-05-18 20:54:23,2025-05-18 20:55:05,80.31,in,A
2025-05-18 19:54:23,2025-05-18 19:55:05,80.31,in,A
2025-05-18 18:54:23,2025-05-18 18:55:04,80.31,in,A
2025-05-18 17:54:23,2025-05-18 17:55:05,80.31,in,A
2025-05-18 16:54:23,2025-05-18 16:55:06,80.31,in,A
2025-05-18 15:54:23,2025-05-18 15:55:04,80.31,in,A
2025-05-18 14:54:23,2025-05-18 14:55:06,80.31,in,A
2025-05-18 13:54:23,2025-05-18 13:55:06,80.31,in,A
2025-05-18 12:54:23,2025-05-18 12:55:04,80.31,in,A
2025-05-18 11:54:23,2025-05-18 11:55:05,80.31,in,A
2025-05-18 10:54:23,2025-05-18 10:55:05,80.31,in,A
2025-05-18 09:54:23,2025-05-18 09:55:04,80.31,in,A
2025-05-18 08:54:23,2025-05-18 08:55:06,80.31,in,A
2025-05-18 07:54:23,2025-05-18 07:55:04,80.31,in,A
2025-05-18 06:54:23,2025-05-18 06:55:04,80.31,in,A
2025-05-18 05:54:23,2025-05-18 05:55:04,80.31,in,A
2025-05-18 04:54:23,2025-05-18 04:55:05,80.31,in,A
2025-05-18 03:54:23,2025-05-18 03:55:05,80.31,in,A
2025-05-18 02:54:23,2025-05-18 02:55:04,80.31,in,A
2025-05-18 01:54:23,2025-05-18 01:55:05,80.31,in,A
2025-05-18 00:54:23,2025-05-18 00:55:04,80.31,in,A
2025-05-17 23:54:23,2025-05-17 23:55:05,80.31,in,A
2025-05-17 22:54:23,2025-05-17 22:55:04,80.31,in,A
2025-05-17 21:54:23,2025-05-17 21:55:05,80.31,in,A
2025-05-17 20:54:23,2025-05-17 20:55:04,80.31,in,A
2025-05-17 19:54:23,2025-05-17 19:55:04,80.31,in,A
2025-05-17 18:54:23,2025-05-17 18:55:05,80.31,in,A
2025-05-17 17:54:23,2025-05-17 17:55:05,80.31,in,A
2025-05-17 16:54:23,2025-05-17 16:55:04,80.31,in,A
2025-05-17 15:54:23,2025-05-17 15:55:05,80.31,in,A
2025-05-17 14:54:23,2025-05-17 14:55:04,80.31,in,A
2025-05-17 13:54:23,2025-05-17 13:55:06,80.31,in,A
2025-05-17 12:54:23,2025-05-17 12:55:04,80.31,in,A
2025-05-17 11:54:23,2025-05-17 11:55:05,80.31,in,A
2025-05-17 10:54:23,2025-05-17 10:55:04,80.31,in,A
2025-05-17 09:54:23,2025-05-17 09:55:05,80.31,in,A
2025-05-17 08:54:23,2025-05-17 08:55:05,80.31,in,A
2025-05-17 07:54:23,2025-05-17 07:55:05,80.31,in,A
2025-05-17 06:54:23,2025-05-17 06:55:04,80.31,in,A
2025-05-17 05:54:23,2025-05-17 05:55:05,80.31,in,A
2025-05-17 04:54:23,2025-05-17 04:55:05,80.31,in,A
2025-05-17 03:54:23,2025-05-17 03:55:05,80.31,in,A
2025-05-17 02:54:23,2025-05-17 02:55:05,80.31,in,A
2025-05-17 01:54:23,2025-05-17 01:55:04,80.31,in,A
2025-05-17 00:54:23,2025-05-17 00:55:04,80.31,in,A
2025-05-16 23:54:23,2025-05-16 23:55:06,80.31,in,A
2025-05-16 22:54:23,2025-05-16 22:55:04,80.31,in,A
2025-05-16 21:54:23,2025-05-16 21:55:04,80.31,in,A
2025-05-16 20:54:23,2025-05-16 20:55:04,80.31,in,A
2025-05-16 19:54:23,2025-05-16 19:55:05,80.31,in,A
2025-05-16 18:54:23,2025-05-16 18:55:04,80.31,in,A
2025-05-16 17:54:23,2025-05-16 17:55:04,80.31,in,A
2025-05-16 16:54:23,2025-05-16 16:55:05,80.31,in,A
2025-05-16 15:54:23,2025-05-16 15:55:05,80.31,in,A
2025-05-16 14:54:23,2025-05-16 14:55:05,80.31,in,A
2025-05-16 13:54:23,2025-05-16 13:55:05,80.31,in,A
2025-05-16 12:54:23,2025-05-16 12:55:05,80.31,in,A
2025-05-16 11:54:23,2025-05-16 11:55:06,80.31,in,A
2025-05-16 10:54:23,2025-05-16 10:55:05,80.31,in,A
2025-05-16 09:54:23,2025-05-16 09:55:04,80.31,in,A
2025-05-16 08:54:23,2025-05-16 08:55:06,80.31,in,A
2025-05-16 07:54:23,2025-05-16 07:55:05,80.31,in,A
2025-05-16 06:54:23,2025-05-16 06:55:05,80.31,in,A
2025-05-16 05:54:23,2025-05-16 05:55:05,80.31,in,A
2025-05-16 04:54:23,2025-05-16 04:55:05,80.31,in,A
2025-05-16 03:54:23,2025-05-16 03:55:05,80.31,in,A
2025-05-16 02:54:23,2025-05-16 02:55:04,80.31,in,A
2025-05-16 01:54:23,2025-05-16 01:55:04,80.31,in,A
2025-05-16 00:54:23,2025-05-16 00:55:05,80.31,in,A
2025-05-15 23:54:23,2025-05-15 23:55:04,80.31,in,A
2025-05-15 22:54:23,2025-05-15 22:55:05,80.31,in,A
2025-05-15 21:54:23,2025-05-15 21:55:04,80.31,in,A
2025-05-15 20:54:23,2025-05-15 20:55:05,80.31,in,A
2025-05-15 19:54:23,2025-05-15 19:55:04,80.31,in,A
2025-05-15 18:54:23,2025-05-15 18:55:06,80.31,in,A
2025-05-15 17:54:23,2025-05-15 17:55:06,80.31,in,A
2025-05-15 16:54:23,2025-05-15 16:55:06,80.31,in,A
2025-05-15 15:54:23,2025-05-15 15:55:06,80.31,in,A
2025-05-15 14:54:23,2025-05-15 14:55:05,80.31,in,A
2025-05-15 13:54:23,2025-05-15 13:55:05,80.31,in,A
2025-05-15 12:54:23,2025-05-15 12:55:04,80.31,in,A
2025-05-15 11:54:23,2025-05-15 11:55:05,80.31,in,A
2025-05-15 10:54:23,2025-05-15 10:55:05,80.31,in,A
2025-05-15 09:54:23,2025-05-15 09:55:04,80.31,in,A
2025-05-15 08:54:23,2025-05-15 08:55:06,80.31,in,A
2025-05-15 07:54:23,2025-05-15 07:55:05,80.31,in,A
2025-05-15 06:54:23,2025-05-15 06:55:04,80.31,in,A
2025-05-15 05:54:23,2025-05-15 05:55:04,80.31,in,A
2025-05-15 04:54:23,2025-05-15 04:55:05,80.31,in,A
2025-05-15 03:54:23,2025-05-15 03:55:05,80.31,in,A
2025-05-15 02:54:23,2025-05-15 02:55:05,80.31,in,A
2025-05-15 01:54:23,2025-05-15 01:55:05,80.31,in,A
2025-05-15 00:54:23,2025-05-15 00:55:04,80.31,in,A
2025-05-14 23:54:23,2025-05-14 23:55:04,80.31,in,A
2025-05-14 22:54:23,2025-05-14 22:55:05,80.31,in,A
2025-05-14 21:54:23,2025-05-14 21:55:04,80.31,in,A
2025-05-14 20:54:23,2025-05-14 20:55:05,80.31,in,A
2025-05-14 19:54:23,2025-05-14 19:55:04,80.31,in,A
2025-05-14 18:54:23,2025-05-14 18:55:04,80.31,in,A
2025-05-14 17:54:23,2025-05-14 17:55:06,80.31,in,A
2025-05-14 16:54:23,2025-05-14 16:55:04,80.31,in,A
2025-05-14 15:54:23,2025-05-14 15:55:05,80.31,in,A
2025-05-14 14:54:23,2025-05-14 14:55:05,80.31,in,A
2025-05-14 13:54:23,2025-05-14 13:55:05,80.31,in,A
2025-05-14 12:54:23,2025-05-14 12:55:05,80.31,in,A
2025-05-14 11:54:23,2025-05-14 11:55:04,80.31,in,A
2025-05-14 10:54:23,2025-05-14 10:55:04,80.31,in,A
2025-05-14 09:54:23,2025-05-14 09:55:05,80.31,in,A
2025-05-14 08:54:23,2025-05-14 08:55:06,80.31,in,A
2025-05-14 07:54:23,2025-05-14 07:55:05,80.31,in,A
2025-05-14 06:54:23,2025-05-14 06:55:04,80.31,in,A
2025-05-14 05:54:23,2025-05-14 05:55:05,80.31,in,A
2025-05-14 04:54:23,2025-05-14 04:55:05,80.31,in,A
2025-05-14 03:54:23,2025-05-14 03:55:05,80.31,in,A
2025-05-14 02:54:23,2025-05-14 02:55:04,80.31,in,A
2025-05-14 01:54:23,2025-05-14 01:55:04,80.31,in,A
2025-05-14 00:54:23,2025-05-14 00:55:05,80.31,in,A
2025-05-13 23:54:23,2025-05-13 23:55:04,80.31,in,A
2025-05-13 22:54:23,2025-05-13 22:55:05,80.31,in,A
2025-05-13 21:54:23,2025-05-13 21:55:04,80.31,in,A
2025-05-13 20:54:23,2025-05-13 20:55:05,80.31,in,A
2025-05-13 19:54:23,2025-05-13 19:55:04,80.31,in,A
